,Unnamed: 0_x,person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,Unnamed: 0_y,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year,pred_lr,pred_dt
1017,3670,29538,10881294,misdemeanor,drug,2013-01-11,756,4502396,35.553424657534244,M,Black,2018-01-16,0,0.0,1,0,0
5308,1980,1119846,6907453,felony,property,2016-06-28,914,7485908,19.312328767123287,M,Black,2016-02-08,1,0.0,3,0,0
1352,512,46960,13656004,misdemeanor,property,2012-04-20,99,5915304,24.994520547945207,F,White,2017-04-07,0,0.0,0,0,0
1226,3045,41991,9610258,misdemeanor,violent,2014-03-24,563,6778366,24.93972602739726,M,White,2016-08-05,0,0.0,4,0,0
5024,2979,1060589,9139722,misdemeanor,property,2014-08-21,199,4941565,28.134246575342463,M,Black,2017-10-27,0,0.0,2,0,0
2477,182,78786,11434679,misdemeanor,other,2012-06-26,479,6645202,24.15068493150685,M,White,2016-09-12,0,0.0,2,0,0
5451,4060,1189790,6847236,misdemeanor,violent,2016-07-14,236,6847236,40.16712328767123,M,mixed,2016-07-14,0,0.0,0,0,0
2417,5606,76733,2846051,misdemeanor,other,2018-10-17,48,4573842,27.47945205479452,F,White,2017-12-30,0,0.0,0,0,0
5535,4988,1289480,2088008,misdemeanor,drug,2019-03-11,426,5232571,43.96438356164384,F,White,2017-09-07,0,0.0,0,0,0
6275,5378,2792559,6203119,misdemeanor,other,2017-01-24,614,6313370,50.71780821917808,M,White,2016-12-21,0,0.0,0,0,0
460,5777,15340,10702900,misdemeanor,other,2013-03-16,237,5697246,39.5972602739726,M,White,2017-05-31,0,0.0,0,0,0
4373,3260,847994,9830028,misdemeanor,violent,2014-01-06,156,7311479,25.2986301369863,M,Black,2016-03-25,0,0.0,0,0,0
4470,4966,909315,6915032,misdemeanor,drug,2016-06-26,410,4524392,22.035616438356165,M,Black,2018-01-11,0,0.0,0,0,0
2973,3466,92636,6290599,misdemeanor,property,2016-12-31,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
2287,5544,74595,10213473,misdemeanor,other,2013-08-31,148,2568623,38.24109589041096,M,Black,2018-12-10,0,0.0,0,0,0
4105,2599,539268,3534724,misdemeanor,property,2020-07-10,626,3993384,44.24383561643835,M,White,2018-04-05,0,0.0,0,0,0
6210,3143,2556504,767012,misdemeanor,violent,2019-10-26,239,5118851,39.15068493150685,F,White,2017-09-26,0,0.0,0,0,0
3772,4628,336042,10895485,misdemeanor,other,2013-01-06,610,5170311,55.30684931506849,M,White,2017-09-15,0,0.0,0,0,0
5089,217,1065031,4549790,felony,property,2018-01-06,696,4549790,33.85753424657534,M,White,2018-01-06,0,1.0,0,0,0
72,1734,3484,812090,felony,property,2019-10-16,928,7383051,38.0,M,Black,2016-03-06,0,1.0,1,0,0
2531,4466,79024,1866714,misdemeanor,other,2019-04-17,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
5563,5680,1297492,27361321,misdemeanor,other,2012-04-15,33,6957590,22.775342465753425,M,White,2016-06-13,0,0.0,0,0,0
1075,62,32790,6744042,misdemeanor,other,2016-08-15,182,6744042,24.991780821917807,M,Black,2016-08-15,0,0.0,0,0,0
3033,2620,92826,20703358,misdemeanor,property,2012-02-01,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0,0,0
5719,6241,1407719,4860301,misdemeanor,other,2017-11-07,559,4860301,56.50684931506849,M,White,2017-11-07,0,0.0,0,0,0
4030,275,479529,8507406,misdemeanor,violent,2015-03-24,167,4163202,21.731506849315068,M,Black,2018-03-18,0,0.0,0,0,0
6212,5862,2556504,280496,misdemeanor,other,2020-02-05,239,5118851,39.15068493150685,F,White,2017-09-26,0,0.0,0,0,0
4385,3216,848761,7291919,felony,property,2016-03-31,613,7291921,30.10410958904109,M,White,2016-03-31,1,0.0,0,0,0
10,1321,1901,5159413,misdemeanor,violent,2017-09-18,781,5159413,53.865753424657534,M,mixed,2017-09-18,0,0.0,0,0,0
876,6441,27249,5025712,misdemeanor,other,2017-10-12,960,6478529,22.87945205479452,M,Black,2016-11-01,0,0.0,3,0,0
261,1470,10071,9458376,misdemeanor,drug,2014-05-14,967,5792197,21.95890410958904,M,Black,2017-05-09,0,0.0,1,0,0
341,4787,13178,6089307,felony,property,2017-02-21,363,6641052,20.01095890410959,M,Black,2016-09-13,0,0.0,5,0,0
2174,5410,69593,9141759,misdemeanor,other,2014-08-20,988,6166510,35.4,F,mixed,2017-02-03,0,0.0,0,0,0
1907,6260,63188,5775746,misdemeanor,drug,2017-05-14,990,5775746,18.78904109589041,M,Black,2017-05-14,0,0.0,0,0,0
871,4444,27249,4374492,misdemeanor,other,2018-02-07,960,6478529,22.87945205479452,M,Black,2016-11-01,0,0.0,3,0,0
6153,2788,2293944,6326138,misdemeanor,property,2016-12-17,555,5847419,38.96712328767124,M,Other,2017-04-25,0,0.0,0,0,0
3968,3012,380061,7417657,felony,property,2016-02-25,981,7417657,28.87123287671233,F,White,2016-02-25,1,0.0,2,0,0
1914,620,63935,9646149,misdemeanor,property,2014-03-11,341,7021379,29.64109589041096,F,White,2016-05-24,0,0.0,1,0,0
2148,1878,69474,4148118,misdemeanor,drug,2018-03-20,106,6460426,30.30958904109589,F,White,2016-11-07,0,0.0,0,0,0
354,490,13592,2370556,felony,violent,2019-01-18,821,7357500,33.413698630136984,M,Black,2016-03-13,1,0.0,5,0,0
3106,3630,98350,4251991,misdemeanor,violent,2018-03-02,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1,0,0
633,2343,23784,5736320,misdemeanor,other,2017-05-24,50,4559816,26.156164383561645,F,White,2018-01-03,0,0.0,1,0,0
3761,1598,336042,5254185,misdemeanor,other,2017-09-02,610,5170311,55.30684931506849,M,White,2017-09-15,0,0.0,0,0,0
4134,1918,540719,6184984,misdemeanor,property,2017-01-29,785,6561693,19.350684931506848,M,Black,2016-10-06,0,0.0,0,0,0
2496,2179,78880,5832719,misdemeanor,drug,2017-04-28,315,6671790,52.02465753424657,M,Black,2016-09-04,0,0.0,2,0,0
5904,5076,1588377,3391743,misdemeanor,drug,2018-07-21,893,4998162,21.09315068493151,M,Black,2017-10-17,0,0.0,0,0,0
3737,5692,334186,5749591,misdemeanor,other,2017-05-21,591,5749590,35.76712328767123,M,,2017-05-21,0,0.0,0,0,0
1764,1065,57529,11451635,felony,drug,2012-06-20,153,7224958,25.56438356164384,M,Black,2016-04-17,1,0.0,0,0,0
60,5216,2778,10893624,misdemeanor,property,2013-01-07,35,4871957,29.649315068493152,M,mixed,2017-11-05,0,0.0,0,0,0
1507,2580,51323,5474413,felony,property,2017-07-21,811,4837325,32.26027397260274,M,White,2017-11-13,1,0.0,0,0,0
5761,4507,1439871,4036522,misdemeanor,other,2020-07-24,835,7030740,30.698630136986303,M,White,2016-05-20,0,0.0,0,0,0
1947,5686,64186,1990239,misdemeanor,drug,2019-03-28,917,6203506,35.85753424657534,M,Black,2017-01-24,0,0.0,0,0,0
6471,5493,3381394,6647303,misdemeanor,other,2016-09-12,592,6647303,44.915068493150685,,,2016-09-12,0,0.0,0,0,0
387,4526,14260,12006922,misdemeanor,other,2018-10-25,625,12005344,19.30958904109589,M,,2018-01-15,0,0.0,0,0,0
5504,618,1256556,10366762,felony,violent,2013-07-11,254,6931649,20.413698630136988,M,White,2016-06-20,0,0.0,0,0,0
5878,1447,1543625,4358110,misdemeanor,property,2018-02-09,441,4283852,56.85753424657534,M,Black,2018-02-25,0,0.0,0,0,0
4143,6116,541012,6933156,misdemeanor,other,2016-06-20,685,6933156,54.827397260273976,M,Black,2016-06-20,0,0.0,0,0,0
378,94,14260,1957954,misdemeanor,violent,2019-04-02,625,12005344,19.30958904109589,M,,2018-01-15,0,0.0,0,0,0
123,5138,4981,8256922,misdemeanor,violent,2015-06-13,925,6982985,37.38082191780822,M,White,2016-06-05,0,0.0,1,0,0
1910,435,63935,7181599,felony,property,2016-04-29,341,7021379,29.64109589041096,F,White,2016-05-24,1,0.0,1,0,0
3966,2608,380061,8333943,misdemeanor,property,2015-05-19,981,7417657,28.87123287671233,F,White,2016-02-25,0,0.0,2,0,0
4920,649,1023093,5086497,misdemeanor,other,2017-10-01,64,3493710,18.852054794520548,M,Black,2018-07-04,0,0.0,0,0,0
2694,4882,82604,6894911,misdemeanor,other,2016-07-01,129,2576292,34.865753424657534,M,Black,2018-12-07,0,0.0,2,0,0
1012,2585,29538,4872124,misdemeanor,other,2017-11-05,756,4502396,35.553424657534244,M,Black,2018-01-16,0,0.0,1,0,0
1126,6356,34599,1616550,misdemeanor,other,2019-05-16,298,5352026,20.945205479452056,M,mixed,2017-08-15,0,0.0,0,0,0
4702,687,961194,10405276,misdemeanor,property,2013-06-27,945,3394043,55.55068493150685,M,Black,2018-07-20,0,0.0,0,0,0
5847,4980,1518057,4943320,misdemeanor,drug,2017-10-26,161,3815617,24.646575342465752,M,Black,2018-05-05,0,0.0,0,0,0
4786,930,990237,7348621,misdemeanor,drug,2016-03-15,854,4452127,21.10958904109589,F,Black,2018-01-24,0,0.0,0,0,0
1127,4247,34814,5048585,felony,property,2017-10-09,663,4664272,19.378082191780823,M,,2017-12-11,0,0.0,0,0,0
2114,3981,69058,7851136,misdemeanor,property,2015-10-16,402,7255033,49.24931506849315,F,mixed,2016-04-10,0,0.0,0,0,0
5787,4491,1469853,6221420,misdemeanor,property,2017-01-18,457,6221420,42.44383561643836,F,,2017-01-18,0,0.0,0,0,0
2580,1402,80524,6966857,felony,violent,2016-06-09,828,6978316,38.4,M,Black,2016-06-06,1,0.0,5,0,0
4597,4722,921658,4327342,misdemeanor,drug,2018-02-15,143,4564410,24.813698630136987,M,Black,2018-01-02,0,0.0,0,0,0
67,1940,2870,10943242,misdemeanor,drug,2012-12-16,290,3819130,38.43835616438356,M,White,2018-05-04,0,0.0,0,0,0
3353,6084,207810,376748,misdemeanor,other,2020-01-17,511,3739546,27.51780821917808,M,Black,2018-05-20,0,0.0,0,0,0
2192,2048,70259,2219091,misdemeanor,property,2019-02-16,565,2747588,23.843835616438355,M,mixed,2018-11-03,0,0.0,0,0,0
6512,6477,3605768,3216012,misdemeanor,other,2018-08-07,281,3216012,43.00821917808219,F,,2018-08-07,0,0.0,0,0,0
2452,5575,77608,4586846,misdemeanor,property,2017-12-27,934,4613060,36.35890410958904,F,White,2017-12-20,0,0.0,1,0,0
78,5133,3484,936287,felony,property,2019-09-22,928,7383051,38.0,M,Black,2016-03-06,1,0.0,1,0,0
4207,6282,655898,6780957,misdemeanor,other,2016-08-04,670,7481919,19.778082191780825,M,mixed,2016-02-09,0,0.0,1,0,0
2281,2854,74595,6280671,felony,violent,2017-01-03,148,2568623,38.24109589041096,M,Black,2018-12-10,0,0.0,0,0,0
4773,1729,988101,3542909,felony,violent,2018-06-25,57,6185866,33.271232876712325,M,Black,2017-01-28,0,0.0,0,0,0
3547,3521,260781,3059137,felony,violent,2018-09-07,589,3059137,19.3972602739726,M,Black,2018-09-07,0,0.0,0,0,0
6073,2109,1806016,5290353,felony,drug,2017-08-27,608,5290353,22.063013698630137,M,White,2017-08-27,0,0.0,1,0,0
2143,479,69085,3894540,misdemeanor,drug,2018-04-20,749,4131834,48.67671232876712,M,White,2018-03-23,0,0.0,0,0,0
70,2289,2870,8896745,misdemeanor,other,2014-11-12,290,3819130,38.43835616438356,M,White,2018-05-04,0,0.0,0,0,0
2641,1147,81979,7627700,felony,violent,2015-12-22,443,3679700,57.31780821917808,F,Black,2018-05-30,0,0.0,0,0,0
921,6456,27558,2962309,misdemeanor,other,2018-09-25,54,4448872,37.512328767123286,M,Black,2018-01-25,0,0.0,1,0,0
689,2489,25110,8403582,felony,violent,2015-04-24,449,3787339,22.95616438356164,M,Black,2018-05-10,0,0.0,2,0,0
3584,590,293396,2710557,misdemeanor,violent,2018-11-12,91,2710557,37.70958904109589,M,White,2018-11-12,0,0.0,0,0,0
1185,585,38602,6235576,misdemeanor,drug,2017-01-14,853,6235576,43.96986301369863,M,Black,2017-01-14,0,0.0,0,0,0
748,4287,26152,10917892,felony,violent,2012-12-27,671,4957370,27.528767123287672,M,Black,2017-10-24,0,0.0,1,0,0
2344,4184,74829,1820881,misdemeanor,violent,2019-04-26,246,3392137,27.47945205479452,M,Black,2018-07-21,0,0.0,0,0,0
4501,980,910635,4973877,misdemeanor,property,2017-10-22,841,4973877,61.01643835616439,M,Black,2017-10-22,0,0.0,0,0,0
3941,4567,358578,3991088,felony,other,2018-04-05,423,2511968,38.64109589041096,M,,2018-12-19,1,0.0,2,0,0
6496,6090,3474214,5585491,misdemeanor,property,2017-06-27,132,5585491,43.2027397260274,M,Black,2017-06-27,0,0.0,0,0,0
3032,2619,92826,20703147,misdemeanor,property,2012-01-06,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0,0,0
3476,3864,243409,7994926,misdemeanor,property,2015-09-03,639,5142809,30.34794520547945,M,Black,2017-09-21,0,0.0,0,0,0
5072,4518,1063563,11919246,misdemeanor,other,2013-08-12,385,4827776,30.816438356164383,M,White,2017-11-13,0,0.0,0,0,0
5872,1334,1543625,372090,misdemeanor,property,2020-01-17,441,4283852,56.85753424657534,M,Black,2018-02-25,0,0.0,0,0,0
1897,2953,63048,5956682,misdemeanor,drug,2017-03-30,631,6194431,26.27671232876712,F,White,2017-01-26,0,0.0,0,0,0
439,2278,15340,5832779,felony,property,2017-04-28,237,5697246,39.5972602739726,M,White,2017-05-31,1,0.0,0,0,0
4204,4135,655898,6947124,felony,violent,2016-06-15,670,7481919,19.778082191780825,M,mixed,2016-02-09,0,0.0,1,0,0
5525,1654,1284992,5670687,misdemeanor,violent,2017-06-07,277,5866672,38.0958904109589,M,White,2017-04-20,0,0.0,0,0,0
2484,205,78786,6645202,misdemeanor,violent,2016-09-12,479,6645202,24.15068493150685,M,White,2016-09-12,0,0.0,2,0,0
2465,73,78786,8131897,misdemeanor,violent,2015-07-22,479,6645202,24.15068493150685,M,White,2016-09-12,0,0.0,2,0,0
4229,5304,706551,4991918,felony,property,2017-10-18,567,4991918,40.465753424657535,M,White,2017-10-18,1,1.0,0,0,0
4896,2058,1009164,1743489,misdemeanor,drug,2020-05-27,804,7293010,26.153424657534245,M,Black,2016-03-30,0,0.0,0,0,0
1487,4396,50827,2949193,felony,property,2018-09-27,716,5665899,21.778082191780825,M,Black,2017-06-08,0,0.0,3,0,0
1514,3018,51323,5491482,misdemeanor,property,2017-07-18,811,4837325,32.26027397260274,M,White,2017-11-13,0,0.0,0,0,0
2955,3429,92636,8957370,misdemeanor,property,2014-10-21,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
3739,5701,334186,1325043,misdemeanor,other,2019-07-10,591,5749590,35.76712328767123,M,,2017-05-21,0,0.0,0,0,0
2748,2966,84027,9705972,misdemeanor,drug,2014-02-19,607,2680535,39.26849315068493,M,Black,2018-11-18,0,0.0,1,0,0
5956,5745,1610763,1835232,misdemeanor,other,2019-04-24,840,5330582,36.07945205479452,M,Black,2017-08-19,0,0.0,0,0,0
3655,549,320209,7764710,misdemeanor,property,2015-11-12,986,4507353,35.61369863013699,M,White,2018-01-15,0,0.0,0,0,0
2467,108,78786,11937335,misdemeanor,violent,2015-07-22,479,6645202,24.15068493150685,M,White,2016-09-12,0,0.0,2,0,0
2995,3551,92636,2124732,misdemeanor,property,2019-03-06,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
2197,4867,70259,9180770,misdemeanor,drug,2014-08-06,565,2747588,23.843835616438355,M,mixed,2018-11-03,0,0.0,0,0,0
4375,3269,847994,7311479,misdemeanor,violent,2016-03-25,156,7311479,25.2986301369863,M,Black,2016-03-25,0,0.0,0,0,0
3109,3754,98350,5894808,misdemeanor,drug,2017-04-13,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1,0,0
2605,4911,81249,2901847,misdemeanor,property,2018-10-07,529,3377366,50.26849315068493,M,Black,2018-07-24,0,0.0,0,0,0
3040,3740,92826,4759494,misdemeanor,property,2017-11-26,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0,0,0
1385,485,47754,1091409,misdemeanor,other,2019-08-23,133,4777775,36.44931506849315,F,White,2017-11-20,0,0.0,0,0,0
5023,2978,1060589,9139721,misdemeanor,property,2014-08-21,199,4941565,28.134246575342463,M,Black,2017-10-27,0,0.0,2,0,0
6079,1852,1960076,7581199,misdemeanor,other,2016-01-09,337,7581199,21.28767123287671,M,Black,2016-01-09,0,0.0,0,0,0
39,4782,2326,7471486,misdemeanor,drug,2016-02-11,807,7591648,31.378082191780823,M,Black,2016-01-06,0,0.0,1,0,0
1010,2563,29538,10508140,misdemeanor,other,2013-05-23,756,4502396,35.553424657534244,M,Black,2018-01-16,0,0.0,1,0,0
805,6394,26596,7621421,misdemeanor,other,2015-12-25,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0,0,0
5061,184,1063563,10745585,misdemeanor,property,2013-02-28,385,4827776,30.816438356164383,M,White,2017-11-13,0,0.0,0,0,0
184,740,8778,9800601,felony,drug,2014-01-14,827,7307141,34.32876712328767,M,Black,2016-03-26,0,0.0,3,0,0
2422,5632,76733,3301783,misdemeanor,drug,2020-06-19,48,4573842,27.47945205479452,F,White,2017-12-30,0,0.0,0,0,0
3843,396,342694,1493960,felony,violent,2019-06-06,465,6486630,19.843835616438355,F,White,2016-10-29,1,0.0,0,0,0
5540,2042,1292211,4460552,misdemeanor,drug,2018-01-23,717,4460552,21.145205479452056,M,Black,2018-01-23,0,0.0,1,0,0
2518,168,79024,3017056,misdemeanor,property,2018-09-14,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0,0,0
4180,6216,570963,9858363,misdemeanor,drug,2020-07-21,428,6165914,40.92328767123288,M,Black,2017-02-03,0,0.0,0,0,0
1420,798,48528,7476118,felony,violent,2016-02-10,155,3851361,25.53972602739726,M,White,2018-04-29,0,0.0,0,0,0
3299,6139,175405,4862015,felony,violent,2017-11-07,210,4862015,20.88219178082192,M,Black,2017-11-07,1,0.0,4,0,0
249,1104,9523,10468260,felony,property,2013-06-05,359,3126179,27.695890410958903,M,Black,2018-08-26,1,0.0,0,0,0
1197,5290,38681,3242082,misdemeanor,drug,2018-08-01,801,4546237,41.66301369863014,F,White,2018-01-08,0,0.0,0,0,0
5960,2989,1611752,5480221,misdemeanor,property,2017-07-20,839,3648891,41.035616438356165,M,White,2018-06-06,0,0.0,0,0,0
5092,163,1065197,2510506,misdemeanor,violent,2018-12-19,190,5821772,18.03835616438356,M,White,2017-05-01,0,0.0,0,0,0
3652,266,320209,10623296,misdemeanor,violent,2013-04-12,986,4507353,35.61369863013699,M,White,2018-01-15,0,0.0,0,0,0
41,6323,2326,2654490,misdemeanor,violent,2018-11-22,807,7591648,31.378082191780823,M,Black,2016-01-06,0,0.0,1,0,0
1940,2934,64186,5504869,misdemeanor,drug,2017-07-15,917,6203506,35.85753424657534,M,Black,2017-01-24,0,0.0,0,0,0
3545,6052,259056,4219078,felony,property,2018-03-08,59,4219078,40.772602739726025,M,Black,2018-03-08,1,0.0,1,0,0
2835,5182,85806,7058713,misdemeanor,other,2016-05-13,14,6816869,30.0986301369863,M,White,2016-07-23,0,0.0,0,0,0
5146,3348,1072559,5289832,misdemeanor,property,2017-08-28,467,6845142,55.02739726027397,M,White,2016-07-15,0,0.0,0,0,0
3442,3878,234366,6947298,misdemeanor,property,2016-06-15,444,5049055,33.42465753424658,M,Black,2017-10-09,0,0.0,0,0,0
1757,4931,57265,1091963,felony,other,2019-08-23,116,5435848,31.40821917808219,M,Black,2017-07-29,0,1.0,0,0,0
4852,2038,1002535,2487297,misdemeanor,other,2018-12-26,388,5559287,23.715068493150685,M,Black,2017-07-04,0,0.0,0,0,0
2598,892,81249,10874521,misdemeanor,drug,2013-01-13,529,3377366,50.26849315068493,M,Black,2018-07-24,0,0.0,0,0,0
272,4972,10071,5792197,misdemeanor,other,2017-05-09,967,5792197,21.95890410958904,M,Black,2017-05-09,0,0.0,1,0,0
1924,2946,63935,7021379,felony,property,2016-05-24,341,7021379,29.64109589041096,F,White,2016-05-24,1,0.0,1,0,0
1023,5441,29538,1856731,felony,property,2019-04-19,756,4502396,35.553424657534244,M,Black,2018-01-16,0,0.0,1,0,0
4201,57,637495,4521188,felony,violent,2018-01-12,520,4521188,23.410958904109588,M,Black,2018-01-12,0,0.0,1,0,0
2098,425,69058,6933721,misdemeanor,violent,2016-06-19,402,7255033,49.24931506849315,F,mixed,2016-04-10,0,0.0,0,0,0
1534,5036,51435,8218192,misdemeanor,property,2015-06-26,726,4761709,33.465753424657535,M,Black,2017-11-24,0,0.0,0,0,0
5029,3025,1060589,1044561,felony,violent,2019-09-04,199,4941565,28.134246575342463,M,Black,2017-10-27,0,0.0,2,0,0
1839,1540,60273,10435090,misdemeanor,violent,2013-06-17,360,7509640,21.56438356164384,F,Black,2016-02-02,0,0.0,0,0,0
3917,2189,351751,11413877,misdemeanor,violent,2012-07-04,171,6215292,23.90410958904109,F,White,2017-01-20,0,0.0,0,0,0
1006,2532,29538,2988313,misdemeanor,violent,2018-09-20,756,4502396,35.553424657534244,M,Black,2018-01-16,0,0.0,1,0,0
3594,6083,301613,130559,misdemeanor,property,2020-03-06,834,5513065,20.295890410958904,M,Black,2017-07-13,0,0.0,0,0,0
1471,4773,49882,7293035,felony,drug,2016-03-30,230,3596356,35.18082191780822,M,Black,2018-06-14,1,0.0,1,0,0
4828,1454,1000104,11099893,misdemeanor,property,2012-10-20,701,5327849,24.931506849315067,M,Black,2017-08-20,0,0.0,0,0,0
2328,5588,74726,4223484,misdemeanor,drug,2018-03-07,887,3646741,26.556164383561644,M,Black,2018-06-06,0,0.0,0,0,0
1890,2920,63048,8131241,misdemeanor,violent,2015-07-23,631,6194431,26.27671232876712,F,White,2017-01-26,0,0.0,0,0,0
3796,420,339988,7603753,misdemeanor,property,2016-01-02,139,5998375,56.57534246575342,M,,2017-03-17,0,0.0,0,0,0
350,6221,13178,3873015,misdemeanor,drug,2020-07-15,363,6641052,20.01095890410959,M,Black,2016-09-13,0,0.0,5,0,0
3003,3794,92636,1409478,misdemeanor,property,2019-06-24,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0,0,0
2397,2799,76733,5291756,felony,property,2017-08-26,48,4573842,27.47945205479452,F,White,2017-12-30,1,0.0,0,0,0
2812,1001,85446,4298064,felony,drug,2018-02-21,778,6604737,18.117808219178084,M,Black,2016-09-22,0,0.0,2,0,0
3316,2468,192488,6395276,misdemeanor,violent,2016-11-22,320,6503549,27.32054794520548,F,Black,2016-10-24,0,0.0,1,0,0
1271,4182,43838,1120190,misdemeanor,violent,2019-08-18,34,4301105,25.852054794520548,M,Black,2018-02-21,0,0.0,1,0,0
3096,3523,98350,4264651,misdemeanor,property,2018-02-28,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1,0,0
367,6267,13592,753120,felony,property,2019-10-29,821,7357500,33.413698630136984,M,Black,2016-03-13,0,0.0,5,0,0
4483,883,909864,10144185,misdemeanor,drug,2013-09-24,80,6892870,22.273972602739725,M,Black,2016-07-02,0,0.0,0,0,0
3719,1506,324828,3377463,misdemeanor,violent,2018-07-24,789,3377463,34.227397260273975,M,Black,2018-07-24,0,0.0,0,0,0
4178,3746,570963,6165914,misdemeanor,property,2017-02-03,428,6165914,40.92328767123288,M,Black,2017-02-03,0,0.0,0,0,0
4438,5523,883909,643465,misdemeanor,other,2019-11-21,895,5296171,31.32602739726028,F,White,2017-08-25,0,0.0,1,0,0
62,1708,2870,5542493,misdemeanor,drug,2017-07-06,290,3819130,38.43835616438356,M,White,2018-05-04,0,0.0,0,0,0
5436,5169,1137620,8543668,misdemeanor,other,2015-03-13,845,3130830,33.10958904109589,M,Black,2018-08-24,0,0.0,0,0,0
3762,4536,336042,8281813,misdemeanor,other,2015-06-07,610,5170311,55.30684931506849,M,White,2017-09-15,0,0.0,0,0,0
1746,1145,57265,8505047,felony,drug,2015-03-25,116,5435848,31.40821917808219,M,Black,2017-07-29,1,0.0,0,0,0
1876,5699,60742,4078069,misdemeanor,other,2018-04-02,737,6015800,28.254794520547943,M,Black,2017-03-13,0,0.0,0,0,0
873,6345,27249,2134947,felony,violent,2019-03-05,960,6478529,22.87945205479452,M,Black,2016-11-01,0,0.0,3,0,0
4157,6103,542158,9172574,misdemeanor,other,2014-08-09,216,6837789,31.87945205479452,M,mixed,2016-07-16,0,0.0,0,0,0
