,Unnamed: 0_x,person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,Unnamed: 0_y,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year
3181,4301,113657,7891120,misdemeanor,other,2015-10-06,814,6607334,23.334246575342465,M,Black,2016-09-22,0,0.0,0
1353,518,46960,13658463,felony,other,2012-02-24,99,5915304,24.994520547945207,F,White,2017-04-07,1,0.0,0
620,5366,22194,10266917,misdemeanor,drug,2013-08-13,820,4884956,37.95616438356164,F,White,2017-11-02,0,0.0,0
4215,3896,670782,7255049,misdemeanor,property,2016-04-10,105,7255049,25.084931506849315,M,Black,2016-04-10,0,0.0,1
2324,2755,74726,8808900,misdemeanor,drug,2014-12-13,887,3646741,26.556164383561644,M,Black,2018-06-06,0,0.0,0
5103,174,1065449,867349,misdemeanor,property,2019-10-05,635,6236432,32.635616438356166,M,White,2017-01-13,0,0.0,0
2683,922,82604,8736292,misdemeanor,violent,2015-01-12,129,2576292,34.865753424657534,M,Black,2018-12-07,0,0.0,2
5053,102,1063563,11937033,felony,property,2015-11-25,385,4827776,30.816438356164383,M,White,2017-11-13,0,0.0,0
1814,1137,58583,9345988,felony,drug,2014-06-13,266,3982258,27.813698630136987,M,Black,2018-04-07,1,0.0,2
1,723,1788,10853147,felony,violent,2013-01-22,200,5879415,46.96164383561644,M,,2017-04-17,1,0.0,0
1146,4218,35320,8103701,misdemeanor,property,2015-07-31,544,3607980,24.339726027397266,M,Black,2018-06-13,0,0.0,2
5995,5551,1675740,9302137,misdemeanor,other,2014-06-28,609,6147642,34.961643835616435,M,White,2017-02-07,0,0.0,0
2026,309,66832,6114440,misdemeanor,violent,2017-02-15,892,4100820,33.62465753424657,M,Black,2018-03-28,0,0.0,1
5284,2201,1116388,8086676,misdemeanor,violent,2015-08-06,309,6585372,26.942465753424656,M,Black,2016-09-29,0,0.0,1
6063,5269,1803390,5181184,misdemeanor,property,2017-09-14,242,4599708,26.704109589041096,F,White,2017-12-23,0,0.0,0
4097,2541,539268,1194329,misdemeanor,property,2019-08-04,626,3993384,44.24383561643835,M,White,2018-04-05,0,0.0,0
5499,5237,1253737,1998098,misdemeanor,property,2019-03-26,582,2725809,44.03013698630137,M,White,2018-11-08,0,0.0,0
2965,3451,92636,8579097,misdemeanor,property,2015-03-01,896,5155920,56.05479452054794,M,Black,2017-09-19,0,0.0,0
6261,5693,2638329,5289194,misdemeanor,other,2017-08-28,672,5289194,35.1013698630137,M,Other,2017-08-28,0,0.0,0
6203,4448,2535391,11321232,felony,drug,2012-08-06,510,5291736,24.898630136986306,F,White,2017-08-26,0,0.0,0
5272,3088,1114653,11228853,felony,violent,2012-09-07,78,3399268,39.16712328767123,M,Black,2018-07-20,1,0.0,0
5254,3141,1113786,2220493,misdemeanor,property,2019-02-16,620,7061405,21.46027397260274,F,Black,2016-05-13,0,0.0,1
5460,1497,1214199,5133966,misdemeanor,violent,2017-09-22,316,5133966,35.97260273972603,M,Black,2017-09-22,0,0.0,0
236,812,9102,4608599,felony,property,2017-12-21,521,4983747,24.898630136986306,M,Black,2017-10-19,0,0.0,0
2735,4937,83582,5027918,felony,drug,2020-09-03,842,5186512,21.26027397260274,M,Black,2017-09-13,0,1.0,2
4660,1875,942762,2978046,felony,drug,2018-09-22,867,2978046,38.273972602739725,M,Black,2018-09-22,0,1.0,0
1740,761,57265,8429758,felony,violent,2015-04-17,116,5435848,31.40821917808219,M,Black,2017-07-29,0,0.0,0
5050,71,1063563,7718470,felony,property,2015-11-25,385,4827776,30.816438356164383,M,White,2017-11-13,0,0.0,0
6424,2560,3216126,10593485,felony,violent,2013-04-23,71,5728325,46.04109589041096,M,White,2017-05-26,0,0.0,0
3659,659,320209,5178342,misdemeanor,violent,2017-09-14,986,4507353,35.61369863013699,M,White,2018-01-15,0,0.0,0
746,4261,26152,4280786,misdemeanor,property,2018-02-26,671,4957370,27.528767123287672,M,Black,2017-10-24,0,0.0,1
3036,3591,92826,8618758,misdemeanor,violent,2015-02-14,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0
3565,3775,265085,3232676,misdemeanor,property,2018-08-03,541,3232676,43.10410958904109,M,Black,2018-08-03,0,0.0,0
5550,2675,1295291,5784558,misdemeanor,property,2017-05-11,347,7149171,37.394520547945206,M,White,2016-05-09,0,0.0,1
887,4295,27382,10066957,misdemeanor,property,2013-10-24,75,7381538,26.56438356164384,M,Black,2016-03-07,0,0.0,0
1309,4839,45481,9964851,misdemeanor,drug,2020-11-06,220,2592249,17.6,M,Black,2018-12-05,0,0.0,0
4090,2890,533988,6349198,misdemeanor,property,2016-12-12,110,6485726,27.197260273972603,M,White,2016-10-30,0,0.0,0
4641,1452,935128,11257917,misdemeanor,property,2012-08-27,375,6156149,48.56712328767123,F,Black,2017-02-06,0,0.0,0
2393,5537,76548,4680174,felony,violent,2017-12-07,209,5008666,27.293150684931508,M,Black,2017-10-16,0,0.0,0
3827,4618,339988,13658264,misdemeanor,other,2012-04-17,139,5998375,56.57534246575342,M,,2017-03-17,0,0.0,0
2650,1149,82063,8426905,misdemeanor,other,2015-04-19,352,6471124,26.175342465753424,M,Black,2016-11-03,0,0.0,0
4324,6149,763078,4111160,felony,other,2018-03-27,29,4111160,41.89315068493151,M,Black,2018-03-27,0,1.0,0
1854,1009,60347,3372243,felony,drug,2018-07-25,463,3372243,44.915068493150685,M,Black,2018-07-25,1,1.0,3
75,2113,3484,2494778,misdemeanor,violent,2018-12-24,928,7383051,38.0,M,Black,2016-03-06,0,0.0,1
5288,3099,1116388,5150469,felony,violent,2017-09-20,309,6585372,26.942465753424656,M,Black,2016-09-29,0,0.0,1
2620,4836,81431,6007770,misdemeanor,drug,2017-03-15,942,6289055,34.40821917808219,M,Black,2017-01-01,0,0.0,0
527,4417,17881,4771776,misdemeanor,other,2017-11-21,753,4771776,31.526027397260275,M,Black,2017-11-21,0,0.0,2
5047,3298,1061804,6201008,misdemeanor,property,2017-01-25,355,7382549,28.82191780821918,M,White,2016-03-07,0,0.0,0
3444,3490,235227,6072436,misdemeanor,drug,2017-02-26,317,5726487,39.8986301369863,F,Black,2017-05-27,0,0.0,0
5681,5750,1309509,2495644,misdemeanor,property,2018-12-24,754,2495644,31.46849315068493,M,White,2018-12-24,0,0.0,0
2488,4476,78786,9612928,misdemeanor,other,2014-03-21,479,6645202,24.15068493150685,M,White,2016-09-12,0,0.0,2
2300,5626,74595,1846584,misdemeanor,drug,2019-04-22,148,2568623,38.24109589041096,M,Black,2018-12-10,0,0.0,0
3596,281,306222,8128547,misdemeanor,drug,2015-07-23,409,6809493,24.671232876712327,M,Black,2016-07-26,0,0.0,2
4306,6164,742629,3828636,felony,property,2018-05-03,79,3828636,22.02465753424657,M,Black,2018-05-03,1,0.0,1
514,2152,16944,5236325,misdemeanor,violent,2017-09-06,503,3471309,39.66849315068493,M,White,2018-07-09,0,0.0,0
3830,4631,339988,10541590,misdemeanor,other,2013-05-11,139,5998375,56.57534246575342,M,,2017-03-17,0,0.0,0
4367,5873,847667,1805244,misdemeanor,other,2019-04-30,569,5564259,32.27945205479452,F,Black,2017-07-03,0,0.0,0
2922,3634,91883,1178058,misdemeanor,property,2019-08-07,903,7408614,25.14246575342466,F,Black,2016-02-27,0,0.0,0
1067,4595,32779,8571279,misdemeanor,other,2015-03-03,261,6049457,27.38082191780822,M,Black,2017-03-03,0,0.0,1
2705,964,83127,5086652,misdemeanor,violent,2017-10-01,890,6186016,21.172602739726027,M,Black,2017-01-28,0,0.0,0
69,1943,2870,11105983,felony,violent,2012-10-18,290,3819130,38.43835616438356,M,White,2018-05-04,1,0.0,0
1390,379,48080,3784967,misdemeanor,drug,2018-05-10,512,6445341,38.95890410958904,M,Black,2016-11-11,0,0.0,0
1283,1881,44351,1345576,misdemeanor,property,2019-07-05,262,4130120,27.8054794520548,F,Black,2018-03-24,0,0.0,0
3234,457,126282,9730202,felony,violent,2014-02-07,3,3573863,36.465753424657535,M,Black,2018-06-20,0,0.0,0
381,257,14260,12007268,misdemeanor,violent,2018-08-27,625,12005344,19.30958904109589,M,,2018-01-15,0,0.0,0
1121,4181,34599,2012386,misdemeanor,drug,2019-03-24,298,5352026,20.945205479452056,M,mixed,2017-08-15,0,0.0,0
2896,4094,91690,8677855,misdemeanor,property,2020-11-19,952,5883395,25.66575342465753,M,Black,2017-04-17,0,0.0,0
5378,1671,1130673,10356296,misdemeanor,drug,2013-07-15,599,7005244,25.65205479452055,M,Black,2016-05-28,0,0.0,1
3799,501,339988,13582211,misdemeanor,property,2012-09-11,139,5998375,56.57534246575342,M,,2017-03-17,0,0.0,0
2208,1498,71257,6058670,misdemeanor,property,2017-03-01,630,2922536,33.32054794520548,M,Black,2018-10-02,0,0.0,0
1337,2352,46101,2553120,misdemeanor,other,2018-12-12,585,2788963,46.00547945205479,M,White,2018-10-29,0,0.0,0
4930,1817,1023228,7980663,misdemeanor,property,2015-09-08,88,3548675,26.413698630136988,F,Black,2018-06-24,0,0.0,0
2374,5865,75450,953304,misdemeanor,property,2019-09-19,81,7462166,53.10410958904109,M,White,2016-02-16,0,0.0,0
1447,1597,49472,7563566,felony,drug,2016-01-14,119,7563566,32.298630136986304,M,Black,2016-01-14,1,0.0,0
6268,5300,2745399,5242551,misdemeanor,other,2017-09-05,570,5242551,50.73424657534247,F,White,2017-09-05,0,0.0,0
1125,6354,34599,701771,felony,other,2019-11-10,298,5352026,20.945205479452056,M,mixed,2017-08-15,1,1.0,0
2046,22,67140,5145527,felony,other,2017-09-20,204,5670555,29.33150684931507,M,Black,2017-06-07,0,0.0,2
5055,138,1063563,8008709,misdemeanor,property,2015-08-30,385,4827776,30.816438356164383,M,White,2017-11-13,0,0.0,0
1389,4653,47754,3075229,misdemeanor,property,2018-09-04,133,4777775,36.44931506849315,F,White,2017-11-20,0,0.0,0
855,4267,27249,3014199,misdemeanor,property,2018-09-16,960,6478529,22.87945205479452,M,Black,2016-11-01,0,0.0,3
3199,6379,115414,10373929,misdemeanor,other,2013-07-09,557,2907915,26.78356164383561,M,,2018-10-05,0,0.0,0
539,1277,19626,4180688,felony,violent,2018-03-14,263,4180689,21.15890410958904,F,mixed,2018-03-14,1,0.0,0
6381,6306,3120789,4557090,felony,other,2018-01-04,907,4550413,32.83835616438356,M,Black,2018-01-06,0,0.0,0
6288,5392,2842887,5419450,misdemeanor,drug,2020-09-12,759,7275867,26.90958904109589,M,White,2016-04-04,0,0.0,0
2769,4752,84199,9559569,misdemeanor,drug,2014-04-09,553,7563283,22.12054794520548,M,Black,2016-01-14,0,0.0,0
545,74,19918,8158294,misdemeanor,violent,2015-07-14,562,2977729,27.96712328767123,M,White,2018-09-22,0,0.0,0
3730,1245,329378,5017217,misdemeanor,violent,2017-10-13,787,6316765,21.457534246575342,M,Black,2016-12-20,0,0.0,0
5319,5247,1123886,9321573,misdemeanor,drug,2014-06-22,667,4973926,25.756164383561643,M,Black,2017-10-22,0,0.0,0
389,95,14413,1255062,misdemeanor,other,2019-07-22,319,6275936,41.59178082191781,F,White,2017-01-04,0,0.0,0
6260,5850,2601543,2958622,felony,other,2018-09-26,869,6304179,18.410958904109588,,White,2016-12-25,1,0.0,0
694,4431,25110,4945555,felony,other,2017-10-26,449,3787339,22.95616438356164,M,Black,2018-05-10,0,0.0,2
1664,4908,56320,4254001,misdemeanor,drug,2018-03-01,762,4840593,35.95890410958904,M,Black,2017-11-11,0,0.0,0
299,4389,11885,5071753,felony,other,2017-10-03,894,5223686,39.12876712328767,M,Black,2017-09-09,1,1.0,1
524,1674,17881,9186099,misdemeanor,other,2014-08-05,753,4771776,31.526027397260275,M,Black,2017-11-21,0,0.0,2
4643,1577,935128,6464218,misdemeanor,violent,2016-11-05,375,6156149,48.56712328767123,F,Black,2017-02-06,0,0.0,0
612,2444,22194,1549768,misdemeanor,drug,2019-05-28,820,4884956,37.95616438356164,F,White,2017-11-02,0,0.0,0
4931,1016,1023661,3720697,misdemeanor,violent,2018-05-22,257,3720697,32.657534246575345,M,Black,2018-05-22,0,0.0,0
346,5048,13178,4260175,misdemeanor,drug,2018-02-28,363,6641052,20.01095890410959,M,Black,2016-09-13,0,0.0,5
57,1150,2778,8078126,misdemeanor,drug,2015-08-08,35,4871957,29.649315068493152,M,mixed,2017-11-05,0,0.0,0
4086,5500,531993,1749459,misdemeanor,property,2020-05-29,802,5598101,52.59178082191781,M,White,2017-06-23,0,0.0,1
3463,6095,239629,10251819,misdemeanor,drug,2013-08-19,547,5585793,27.71780821917808,M,Black,2017-06-27,0,0.0,1
3710,6211,323098,3128497,misdemeanor,property,2018-08-25,127,5801992,31.42465753424657,M,Black,2017-05-07,0,0.0,0
2938,3562,92254,11124555,misdemeanor,property,2012-10-12,413,4354694,25.13150684931507,M,Black,2018-02-11,0,0.0,0
5527,2028,1284992,3372630,misdemeanor,drug,2018-07-25,277,5866672,38.0958904109589,M,White,2017-04-20,0,0.0,0
6080,1791,1985162,4328012,misdemeanor,property,2018-02-15,152,4328012,36.55342465753424,M,White,2018-02-15,0,0.0,0
4286,1819,725268,5114951,misdemeanor,property,2017-09-26,492,6889724,30.73972602739726,M,mixed,2016-07-05,0,0.0,0
1894,2943,63048,8276872,misdemeanor,violent,2015-06-09,631,6194431,26.27671232876712,F,White,2017-01-26,0,0.0,0
5401,2027,1134813,4565165,felony,property,2018-01-02,699,7159070,18.42465753424657,M,Black,2016-05-05,1,0.0,6
2341,4131,74829,6435042,misdemeanor,property,2016-11-15,246,3392137,27.47945205479452,M,Black,2018-07-21,0,0.0,0
4683,4859,953314,9694411,misdemeanor,drug,2014-02-22,800,5373998,23.87123287671233,M,White,2017-08-10,0,0.0,0
2770,4879,84199,7877783,misdemeanor,other,2015-10-09,553,7563283,22.12054794520548,M,Black,2016-01-14,0,0.0,0
6021,2096,1773950,310412,misdemeanor,property,2020-01-30,114,7550575,37.12054794520548,M,Black,2016-01-17,0,0.0,0
1128,4248,34814,4664272,misdemeanor,property,2017-12-11,663,4664272,19.378082191780823,M,,2017-12-11,0,0.0,0
4283,1240,725268,4984101,misdemeanor,violent,2017-10-19,492,6889724,30.73972602739726,M,mixed,2016-07-05,0,0.0,0
2949,6128,92254,6070899,misdemeanor,property,2017-02-27,413,4354694,25.13150684931507,M,Black,2018-02-11,0,0.0,0
4724,4865,961819,9170656,misdemeanor,other,2014-08-10,849,4667298,38.298630136986304,M,Black,2017-12-10,0,0.0,0
675,5454,24916,5675336,misdemeanor,drug,2017-06-06,985,5675336,18.75068493150685,M,Black,2017-06-06,0,0.0,0
465,5783,15340,10702892,misdemeanor,other,2013-03-16,237,5697246,39.5972602739726,M,White,2017-05-31,0,0.0,0
1569,710,51883,11131684,felony,violent,2012-10-09,752,5828497,25.980821917808218,M,mixed,2017-04-30,1,0.0,0
3780,4673,336042,9390133,misdemeanor,other,2014-05-29,610,5170311,55.30684931506849,M,White,2017-09-15,0,0.0,0
5533,2134,1289480,7748639,felony,drug,2015-11-17,426,5232571,43.96438356164384,F,White,2017-09-07,0,0.0,0
5800,1668,1488855,10758729,misdemeanor,drug,2013-02-25,245,4207288,31.80821917808219,F,mixed,2018-03-09,0,0.0,0
105,5145,4741,5005948,misdemeanor,property,2017-10-16,421,4609251,33.49589041095891,M,White,2017-12-21,0,0.0,0
5621,5477,1307676,3827035,misdemeanor,other,2018-05-03,383,6704112,35.09315068493151,M,White,2016-08-26,0,0.0,0
5985,2300,1672827,6486564,misdemeanor,violent,2016-10-29,695,6486564,47.54794520547945,M,Black,2016-10-29,0,0.0,0
4782,4883,989231,6682132,misdemeanor,other,2016-08-31,644,2777894,20.942465753424656,M,Black,2018-10-30,0,0.0,0
4154,4888,542158,5107681,misdemeanor,other,2017-09-27,216,6837789,31.87945205479452,M,mixed,2016-07-16,0,0.0,0
4158,6105,542158,9184295,misdemeanor,other,2014-08-06,216,6837789,31.87945205479452,M,mixed,2016-07-16,0,0.0,0
1333,2330,46101,9984433,misdemeanor,violent,2013-11-21,585,2788963,46.00547945205479,M,White,2018-10-29,0,0.0,0
2016,4591,66046,1901368,misdemeanor,property,2019-04-11,909,5057571,24.473972602739725,M,Black,2017-10-06,0,0.0,0
4447,1019,908756,3851475,misdemeanor,violent,2018-04-29,350,7027943,35.915068493150685,M,Black,2016-05-21,0,0.0,0
1801,4423,57776,1807471,felony,other,2019-04-29,500,7308318,21.936986301369863,M,Black,2016-03-25,0,0.0,1
1934,2955,64098,4562308,misdemeanor,other,2018-01-03,612,4596524,29.213698630136985,F,White,2017-12-26,0,0.0,1
4764,1168,988101,6725917,felony,property,2016-08-19,57,6185866,33.271232876712325,M,Black,2017-01-28,1,0.0,0
1485,1592,50827,7450983,felony,drug,2016-02-18,716,5665899,21.778082191780825,M,Black,2017-06-08,0,0.0,3
1402,671,48080,3663909,misdemeanor,drug,2018-06-03,512,6445341,38.95890410958904,M,Black,2016-11-11,0,0.0,0
6207,2434,2537177,4751260,misdemeanor,drug,2017-11-27,372,4751260,28.175342465753424,F,White,2017-11-27,0,0.0,0
3390,2932,222575,9130033,misdemeanor,drug,2014-08-25,195,6681053,22.824657534246576,M,Black,2016-09-01,0,0.0,0
1299,855,45181,504911,felony,violent,2019-12-18,207,3488332,19.26849315068493,M,Black,2018-07-05,0,1.0,2
4051,646,483280,7165449,misdemeanor,property,2016-05-03,691,7165449,21.66575342465753,M,White,2016-05-03,0,0.0,0
3905,2565,349867,9439051,misdemeanor,drug,2014-05-21,676,6357251,23.82191780821918,F,White,2016-12-09,0,0.0,0
4487,1100,909864,10378216,misdemeanor,drug,2013-07-07,80,6892870,22.273972602739725,M,Black,2016-07-02,0,0.0,0
5118,4498,1065548,3750764,misdemeanor,drug,2018-05-16,856,6659898,18.39452054794521,M,White,2016-09-07,0,0.0,2
1622,1714,55112,5344590,misdemeanor,drug,2017-08-16,225,7200043,46.46849315068493,M,White,2016-04-23,0,0.0,0
5497,32,1251769,10109238,misdemeanor,other,2013-10-08,864,6228444,31.02191780821918,M,Black,2017-01-17,0,0.0,0
2502,70,79024,8068613,misdemeanor,violent,2015-08-11,52,6759183,37.75616438356165,M,Black,2016-08-10,0,0.0,0
4822,1203,997983,6849559,misdemeanor,violent,2016-07-13,125,7587118,42.21917808219178,M,White,2016-01-07,0,0.0,0
4256,4263,720250,3199201,misdemeanor,other,2018-08-09,884,5705381,31.14246575342466,M,Black,2017-05-30,0,0.0,1
2254,2494,72764,510746,misdemeanor,other,2019-12-17,885,6163577,22.72054794520548,F,Black,2017-02-03,0,0.0,3
2349,2729,75036,11036692,misdemeanor,drug,2012-11-14,533,6707445,28.55890410958904,M,White,2016-08-25,0,0.0,0
5675,2204,1309509,7309086,felony,property,2016-03-25,754,2495644,31.46849315068493,M,White,2018-12-24,0,0.0,0
1594,294,53882,6920979,felony,property,2016-06-23,191,4816008,37.16164383561644,M,White,2017-11-15,0,0.0,0
2339,4057,74829,6401332,misdemeanor,property,2016-11-21,246,3392137,27.47945205479452,M,Black,2018-07-21,0,0.0,0
4651,1480,940651,8124223,misdemeanor,property,2015-07-24,601,3015248,40.293150684931504,F,mixed,2018-09-15,0,0.0,0
6089,1807,1992727,6491621,misdemeanor,property,2016-10-27,328,6182084,27.421917808219177,F,Other,2017-01-30,0,0.0,0
1537,1534,51504,10139922,felony,drug,2013-09-25,838,7041731,48.94794520547945,M,Black,2016-05-18,0,0.0,0
5380,1689,1130673,6931636,felony,drug,2016-06-20,599,7005244,25.65205479452055,M,Black,2016-05-28,0,0.0,1
6039,2069,1790946,9651834,felony,drug,2014-03-10,961,7197240,51.27945205479452,M,White,2016-04-25,0,0.0,0
6127,575,2248903,5065069,misdemeanor,property,2017-10-04,913,7276076,33.21095890410959,M,White,2016-04-04,0,0.0,0
4084,5479,531993,4032765,felony,property,2020-07-22,802,5598101,52.59178082191781,M,White,2017-06-23,0,1.0,1
4543,5208,911310,1586182,misdemeanor,property,2019-05-21,711,7364521,44.536986301369865,M,Black,2016-03-10,0,0.0,0
818,6421,26596,7340352,misdemeanor,other,2016-03-17,137,7370720,46.40547945205479,M,mixed,2016-03-09,0,0.0,0
1168,2874,35652,877493,misdemeanor,property,2019-10-03,58,5268378,39.21369863013699,F,White,2017-08-31,0,0.0,0
322,1609,12751,5601400,felony,other,2017-06-22,73,4435364,26.40821917808219,M,Black,2018-01-27,0,0.0,2
3884,4954,344444,1800454,felony,property,2019-04-30,270,4865164,27.265753424657536,M,Black,2017-11-06,1,0.0,1
3045,3834,92826,9829024,misdemeanor,property,2014-01-06,746,6037598,40.84657534246576,M,Black,2017-03-07,0,0.0,0
5433,2031,1137620,3883563,misdemeanor,property,2018-04-23,845,3130830,33.10958904109589,M,Black,2018-08-24,0,0.0,0
6174,4374,2452788,7305530,felony,violent,2016-03-28,818,7603699,26.33150684931507,M,Black,2016-01-03,0,0.0,0
2259,4611,72764,1353196,misdemeanor,property,2019-07-03,885,6163577,22.72054794520548,F,Black,2017-02-03,0,0.0,3
5275,3150,1114653,11377166,felony,violent,2012-07-17,78,3399268,39.16712328767123,M,Black,2018-07-20,0,0.0,0
950,3006,27836,6766557,misdemeanor,property,2016-08-09,576,6766557,36.69041095890411,M,White,2016-08-09,0,0.0,1
4266,4370,720250,298119,misdemeanor,other,2020-02-02,884,5705381,31.14246575342466,M,Black,2017-05-30,0,0.0,1
1391,419,48080,6445341,felony,property,2016-11-11,512,6445341,38.95890410958904,M,Black,2016-11-11,0,0.0,0
3793,402,339988,10160364,misdemeanor,other,2013-09-18,139,5998375,56.57534246575342,M,,2017-03-17,0,0.0,0
3204,6508,115414,1609825,misdemeanor,other,2019-05-17,557,2907915,26.78356164383561,M,,2018-10-05,0,0.0,0
1799,1735,57776,1462216,misdemeanor,drug,2019-06-12,500,7308318,21.936986301369863,M,Black,2016-03-25,0,0.0,1
4888,1538,1009164,10242834,misdemeanor,violent,2013-08-21,804,7293010,26.153424657534245,M,Black,2016-03-30,0,0.0,0
5566,2734,1300240,8275603,misdemeanor,drug,2015-06-09,879,7200598,26.747945205479454,M,Black,2016-04-23,0,0.0,0
1678,1253,56410,5981730,misdemeanor,other,2017-03-22,741,4937826,33.4027397260274,M,Black,2017-10-27,0,0.0,0
4818,1198,995560,7431888,misdemeanor,violent,2016-02-21,144,7431888,23.34794520547945,F,Black,2016-02-21,0,0.0,0
2399,2806,76733,5983253,misdemeanor,drug,2017-03-22,48,4573842,27.47945205479452,F,White,2017-12-30,0,0.0,0
344,4822,13178,126804,felony,property,2020-03-06,363,6641052,20.01095890410959,M,Black,2016-09-13,1,0.0,5
3289,3898,173473,7552078,misdemeanor,property,2016-01-16,404,7552078,50.16712328767123,M,Black,2016-01-16,0,0.0,0
3110,3779,98350,3989749,misdemeanor,other,2018-04-06,183,4251991,53.772602739726025,M,Black,2018-03-02,0,0.0,1
347,5059,13178,4397636,misdemeanor,drug,2018-02-02,363,6641052,20.01095890410959,M,Black,2016-09-13,0,0.0,5
